id,date,Product_ID,Description,qty,create_uid,price_unit,price_subtotal
21375,2022-05-17 00:11:42,19408,BATERIA T2GO 2000 mAh V/COLORES,1.0,SUC. MADERO (LEON),93.96551724,93.97
21377,2022-05-17 00:11:42,19483,BLU Z5 X/X VERDE-LIMÓN,1.0,SUC. MADERO (LEON),257.75862069,257.76
21378,2022-05-17 00:11:42,24930,MANOS LIBRES FLAT BLANCO IPHONE,1.0,SUC. MADERO (LEON),111.20689655,111.21
21398,2022-05-17 00:33:28,25765,SAM A32 4/128 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),5602.59,5602.59
21416,2022-05-17 00:41:55,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),309.48275862,309.48
21427,2022-05-17 00:42:34,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. PARQUE (QRO),430.17241379,430.17
21429,2022-05-17 00:43:43,26548,SAM A32 4/128 AZUL KIT,1.0,SUC. PLAZA PATIO (QRO),5171.55,5171.55
21471,2022-05-17 01:21:03,19164,APPLE IPHONE-11 4/64 BCO,1.0,SUC. CORREGIDORA 4 (QRO),12499.13793103,12499.14
21473,2022-05-17 01:24:06,26050,ZTE L210 1/32 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),1723.27586207,1723.28
21487,2022-05-17 15:13:47,25838,SMARTWATCH STF KRONOS-SPORT ROSA,1.0,SUC. PARQUE (QRO),1033.62068966,1033.62
21488,2022-05-17 15:15:32,25992,XIAOMI REDMI WATCH 2 LITE GL NGO,1.0,SUC. PARQUE (QRO),1378.44827586,1378.45
21490,2022-05-17 15:18:37,25610,NOKIA C20 2/32 AZUL,1.0,SUC. ALLENDE (QRO),2154.31,2154.31
21503,2022-05-17 15:46:42,26549,SAM A32 4/128 BLANCO KIT,1.0,SUC. ALLENDE (QRO),5171.55172414,5171.55
21505,2022-05-17 15:55:02,26051,ZTE L8 1/32 AZUL,1.0,SUC. ALLENDE (QRO),1292.24,1292.24
21510,2022-05-17 16:09:00,25649,GAR128 PLUGIN AUTO 1HORA 2PUERTOS GAR128 BLANCO,1.0,SUC. ANDADOR (CELAYA),59.48275862,59.48
21513,2022-05-17 16:11:57,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. ALLENDE (CELAYA),309.48275862,309.48
21515,2022-05-17 16:16:09,26078,XIAOMI REDMI-NOTE-11S 6/128 NGO,1.0,SUC. ALLENDE (QRO),5171.55,5171.55
21523,2022-05-17 16:33:00,25739,SAM A03-CORE 2/32 AZUL,1.0,SUC. ALLENDE (QRO),2585.34,2585.34
21537,2022-05-17 17:04:27,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. CORREGIDORA 3 (QRO),2585.34,2585.34
21541,2022-05-17 17:15:29,24770,GHIA SMART WATCH DRACO NEGRO,1.0,SUC. PARQUE (QRO),861.20689655,861.21
21567,2022-05-17 18:37:50,26582,MOTO G22 4/128 NEGRO KIT,1.0,SUC. PLAZA PATIO (QRO),4240.51724138,4240.52
21597,2022-05-17 19:26:27,24902,LANIX X750 1/32 NGO,1.0,SUC. CORREGIDORA 2 (QRO),1723.27586207,1723.28
21598,2022-05-17 19:27:02,25535,MOTO E40 4/64 GRIS,1.0,SUC. GUERRERO (QRO),3878.44827586,3878.45
21607,2022-05-17 19:33:51,26432,SAM A13 4/128 AZUL,1.0,SUC. PLAZA PATIO (QRO),4481.89655172,4481.900000000001
21609,2022-05-17 19:39:47,25610,NOKIA C20 2/32 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),2154.31,2154.31
21612,2022-05-17 19:43:15,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. MADERO (QRO),59.48275862,59.48
21619,2022-05-17 19:51:45,25646,PLUG-IN AUTO ECONOMICO 1HORA BLANCO,1.0,SUC. PARQUE (QRO),33.62068966,33.62
21628,2022-05-17 20:13:51,19147,ALCATEL LTE-5030A-1SE 32GB GRIS KIT,1.0,SUC. PLAZA PATIO (QRO),1723.28,1723.28
21631,2022-05-17 20:24:15,19767,"CHIPS EXPRESS TELCEL ""00""",1.0,SUC. UPTOWN (QRO),0.00862069,0.01
21635,2022-05-17 20:50:55,19767,"CHIPS EXPRESS TELCEL ""00""",1.0,SUC. UPTOWN (QRO),0.00862069,0.01
21654,2022-05-17 21:23:31,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. ALAMEDA (QRO),111.20689655,111.21
21662,2022-05-17 21:34:22,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. ANDADOR (CELAYA),197.4137931,197.41
21674,2022-05-17 21:49:30,24891,LAMPARA LED505 COLORES VARIOS,1.0,SUC. ANDADOR (CELAYA),145.68965517,145.69
21675,2022-05-17 21:50:45,26565,SAM A03S 4/64 AZUL KIT,1.0,SUC. GUERRERO (QRO),3447.4137931,3447.41
21680,2022-05-17 22:03:23,24795,HISENSE E50 4/128 VERDE,1.0,SUC. GALERIAS (QRO),3361.21,3361.21
21687,2022-05-17 22:16:17,19767,"CHIPS EXPRESS TELCEL ""00""",1.0,SUC. UPTOWN (QRO),0.00862069,0.01
21692,2022-05-17 22:26:43,25539,MOTO E6I 2/32 GRIS,1.0,SUC. HIDALGO (CELAYA),2412.93,2412.93
21706,2022-05-17 22:41:10,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,1.0,SUC. URBAN (QRO),85.34482759,85.34
21717,2022-05-17 22:49:09,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. PARQUE (QRO),214.65517241,214.66
21719,2022-05-17 22:52:11,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. LA VICTORIA (QRO),2326.72413793,2326.7200000000003
21720,2022-05-17 22:52:22,26062,ZTE LTE A5 2020 64GB R VERDE KIT,1.0,SUC. GALERIAS (QRO),1895.69,1895.69
21740,2022-05-17 23:03:29,26050,ZTE L210 1/32 NEGRO,1.0,SUC. HIDALGO (CELAYA),1723.28,1723.28
21748,2022-05-17 23:20:59,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. HIDALGO 2 (CELAYA),3447.4137931,3447.41
21761,2022-05-17 23:37:23,19480,BLU Z5 X/X GRIS,1.0,SUC. CORREGIDORA 3 (QRO),257.75862069,257.76
21767,2022-05-17 23:47:36,26541,XIAOMI REDMI-NOTE-11S 6/128 AZUL,1.0,SUC. LA VICTORIA (QRO),5171.55,5171.55
21788,2022-05-18 00:17:25,19524,BOCINA MOREKA LAMPARA 671,1.0,SUC. OBREGON (LEON),171.55172414,171.55
21790,2022-05-18 00:22:08,19439,BLU C5-2019 1/16 ROJO,1.0,SUC. OBREGON (LEON),1206.03448276,1206.03
21795,2022-05-18 00:27:37,26561,MOTO G71-5G 6/128 AZUL,1.0,SUC. LA VICTORIA (QRO),6550.86,6550.860000000001
21804,2022-05-18 00:35:09,19767,"CHIPS EXPRESS TELCEL ""00""",1.0,SUC. UPTOWN (QRO),0.00862069,0.01
21825,2022-05-18 00:48:02,25768,SAM A52 6/128 NEGRO,1.0,SUC. PLAZA MAYOR (LEON),7154.3103,7154.31
21827,2022-05-18 00:51:24,19500,BOCINA BT QBS-99 LED RGB NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),300.86206897,300.86
21832,2022-05-18 00:56:38,25758,SAM A22 4/64 BCO,1.0,SUC. PARQUE (QRO),4050.86,4050.86
21838,2022-05-18 00:58:03,26038,ZTE L9 1/32 GRIS KIT,1.0,SUC. MADERO (LEON),1206.03448276,1206.03
21840,2022-05-18 00:58:24,26317,XIAOMI REDMI-9C 3/64 GRIS,1.0,SUC. ANTEA (QRO),3016.38,3016.38
21871,2022-05-18 14:32:43,19139,ALCATEL GSM-1066G NEGRO KIT,1.0,SUC. HIDALGO 2 (CELAYA),309.48275862,309.48
21873,2022-05-18 14:33:22,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. PARQUE (QRO),464.65517241,464.66
21882,2022-05-18 15:22:05,26044,ZTE A51 2/64 AZUL,1.0,SUC. LA CRUZ (QRO),2499.14,2499.14
21890,2022-05-18 16:05:03,25562,MOTO G60 6/128 DORADO,1.0,SUC. PLAZA PATIO (QRO),5516.38,5516.38
21892,2022-05-18 16:24:22,26081,XIAOMI POCO-M4-PRO 6/128 AMARILLO,1.0,SUC. PLAZA PATIO (QRO),5171.55172414,5171.55
21907,2022-05-18 16:30:53,25550,MOTO G20 4/64 ROSA,1.0,SUC. FIESTA (IRAPUATO),3964.66,3964.66
21909,2022-05-18 16:37:31,25610,NOKIA C20 2/32 AZUL,1.0,SUC. VALLARTA (VTA),2154.31034483,2154.31
21912,2022-05-18 16:41:09,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),2326.72413793,2326.7200000000003
21924,2022-05-18 16:59:48,26576,SAM A33 6/128 NEGRO,1.0,SUC. ALLENDE (QRO),7499.13793103,7499.14
21926,2022-05-18 16:59:49,26582,MOTO G22 4/128 NEGRO KIT,1.0,SUC. OBREGON (LEON),4240.51724138,4240.52
21927,2022-05-18 17:04:49,25611,NOKIA C30 2/64 GRIS,1.0,SUC. CONSTITUYENTES (QRO),2585.34482759,2585.34
21928,2022-05-18 17:04:49,25612,NOKIA G10 3/64 AZUL,1.0,SUC. CONSTITUYENTES (QRO),3016.37931034,3016.38
21929,2022-05-18 17:05:08,19110,ADAPTADOR LIGHTNING A 3.5,1.0,SUC. VALLARTA (VTA),111.20689655,111.21
21947,2022-05-18 17:38:14,25991,XIAOMI REDMI-BUDS-3 LITE NEGRO,1.0,SUC. FIESTA (IRAPUATO),559.48275862,559.48
21949,2022-05-18 17:45:33,24902,LANIX X750 1/32 NGO,1.0,SUC. PLAZA MAYOR (LEON),1723.27586207,1723.28
21950,2022-05-18 17:45:57,25539,MOTO E6I 2/32 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),2412.93,2412.93
21953,2022-05-18 17:55:39,25753,SAM A12 4/64 AZUL,1.0,SUC. ALLENDE (QRO),4309.48,4309.4800000000005
21962,2022-05-18 18:11:43,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,-1.0,SUC. PARQUE (QRO),464.65517241,-464.66
21963,2022-05-18 18:12:28,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. PARQUE (QRO),464.65517241,464.66
21968,2022-05-18 18:27:15,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. PARQUE (QRO),2326.72413793,2326.7200000000003
21998,2022-05-18 18:39:24,25540,MOTO E6I 2/32 ROSA,1.0,SUC. ALLENDE (QRO),2412.93,2412.93
22011,2022-05-18 18:59:02,25956,XIAOMI MI MOUSE SILENT BLANCO,1.0,SUC. ALLENDE (QRO),343.96551724,343.97
22014,2022-05-18 19:18:39,19453,BLU J4 1/32 AZUL,1.0,SUC. HIDALGO 2 (CELAYA),1464.65517241,1464.66
22022,2022-05-18 19:29:36,24792,HISENSE E20 2/16 AZUL,1.0,SUC. PLAZA PATIO (QRO),1981.89655172,1981.9
22030,2022-05-18 20:00:52,25611,NOKIA C30 2/64 GRIS,-1.0,SUC. CONSTITUYENTES (QRO),2585.34482759,-2585.34
22031,2022-05-18 20:00:52,25612,NOKIA G10 3/64 AZUL,-1.0,SUC. CONSTITUYENTES (QRO),3016.37931034,-3016.38
22032,2022-05-18 20:01:30,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. HIDALGO 2 (CELAYA),430.17,430.17
22033,2022-05-18 20:02:21,25612,NOKIA G10 3/64 AZUL,1.0,SUC. CONSTITUYENTES (QRO),3016.37931034,3016.38
22034,2022-05-18 20:02:21,25610,NOKIA C20 2/32 AZUL,0.0,SUC. CONSTITUYENTES (QRO),2154.31034483,0.0
22035,2022-05-18 20:02:21,25611,NOKIA C30 2/64 GRIS,1.0,SUC. CONSTITUYENTES (QRO),2585.34482759,2585.34
22039,2022-05-18 20:08:05,19437,BLU C5-2019 1/16 NEGRO,1.0,SUC. ANTEA (QRO),1206.03448276,1206.03
22044,2022-05-18 20:30:56,26061,ZTE LTE A5 2020 64GB R AZUL KIT,1.0,SUC. OBREGON (LEON),2154.31,2154.31
22045,2022-05-18 20:31:18,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2326.72,2326.7200000000003
22055,2022-05-18 20:56:19,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. CORREGIDORA 2 (QRO),2585.34,2585.34
22066,2022-05-18 21:19:38,26541,XIAOMI REDMI-NOTE-11S 6/128 AZUL,1.0,SUC. PLAZA PATIO (QRO),5171.55,5171.55
22075,2022-05-18 21:35:37,24889,8A19LEDMV200TCRGBW LAMPARA LED A19 RGB 8W 100-127V 3000K,1.0,SUC. LA CRUZ (QRO),214.65517241,214.66
22076,2022-05-18 21:36:43,24795,HISENSE E50 4/128 VERDE,1.0,SUC. PLAZA MAYOR (LEON),3361.21,3361.21
22078,2022-05-18 21:38:39,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. GUERRERO (QRO),309.48275862,309.48
22082,2022-05-18 21:49:18,26145,ARTICULO PROMOCION SAE,1.0,SUC. ANDADOR (CELAYA),145.68965517,145.69
22090,2022-05-18 21:54:00,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. HIDALGO (CELAYA),171.55,171.55
22092,2022-05-18 21:55:07,19437,BLU C5-2019 1/16 NEGRO,1.0,SUC. HIDALGO (CELAYA),1206.03448276,1206.03
22096,2022-05-18 21:57:40,25611,NOKIA C30 2/64 GRIS,1.0,SUC. HIDALGO (CELAYA),2585.34,2585.34
22105,2022-05-18 22:21:32,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. ALLENDE (QRO),59.48275862,59.48
22106,2022-05-18 22:23:14,19458,BLU J6-2020 1/32 CAFÉ,1.0,SUC. FIESTA (IRAPUATO),1637.06896552,1637.07
22107,2022-05-18 22:23:14,24771,GOOGLE NEST MINI BLANCO,1.0,SUC. FIESTA (IRAPUATO),861.20689655,861.21
22110,2022-05-18 22:23:37,25755,SAM A12 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),3318.1,3318.1
22131,2022-05-18 23:00:38,24792,HISENSE E20 2/16 AZUL,1.0,SUC. ANTEA (QRO),1981.89655172,1981.9
22142,2022-05-18 23:05:31,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. LEON CENTRO (LEON),2326.72,2326.7200000000003
22158,2022-05-18 23:11:37,25974,XIAOMI POCO-M3-PRO 4/64 AZUL,1.0,SUC. CONSTITUYENTES (QRO),3706.03,3706.03
22183,2022-05-18 23:33:23,25807,SENWA 3G-S319T-FUSION X/X AZUL KIT,1.0,SUC. LEON CENTRO (LEON),568.1,568.1
22207,2022-05-19 00:09:28,26317,XIAOMI REDMI-9C 3/64 GRIS,1.0,SUC. CONSTITUYENTES (QRO),3016.38,3016.38
22213,2022-05-19 00:12:52,19515,BOCINA KBOD CTRA AGUA KB-RAD-A3 COLORES,1.0,SUC. ALLENDE (CELAYA),86.2068,86.21000000000001
22214,2022-05-19 00:15:30,19515,BOCINA KBOD CTRA AGUA KB-RAD-A3 COLORES,-1.0,SUC. ALLENDE (CELAYA),86.2068,-86.21000000000001
22215,2022-05-19 00:17:20,19515,BOCINA KBOD CTRA AGUA KB-RAD-A3 COLORES,1.0,SUC. ALLENDE (CELAYA),86.2068,86.21000000000001
22224,2022-05-19 00:34:54,19767,"CHIPS EXPRESS TELCEL ""00""",2.0,SUC. UPTOWN (QRO),0.00862069,0.02
22258,2022-05-19 00:55:11,25684,"GAR140 POWER BANK 10,000 mAh 1HORA GAR140 NEGRO",1.0,SUC. OBREGON (LEON),257.75862069,257.76
22287,2022-05-19 01:19:53,19501,BOC060 BOCINA CILINDRO 1HORA BOC060 NEGRO,1.0,SUC. LEON CENTRO (LEON),300.86206897,300.86
22289,2022-05-19 01:20:29,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. PLAZA PATIO (QRO),197.4137931,197.41
22294,2022-05-19 01:48:56,19152,ROUTER TELCEL ALCATEL LTE-ROUTER-MW41NF,1.0,SUC. PLAZA PATIO (QRO),1999.137,1999.14
22312,2022-05-19 15:17:38,26317,XIAOMI REDMI-9C 3/64 GRIS,1.0,SUC. ALLENDE (QRO),3016.38,3016.38
22324,2022-05-19 16:00:13,26080,XIAOMI REDMI-NOTE-11 4/128 NGO,1.0,SUC. PLAZA PATIO (QRO),4309.48275862,4309.4800000000005
22333,2022-05-19 16:28:48,24883,KODAK 3-G-KD50 1/32 NEGRO/AMARILLO KIT,1.0,SUC. PLAZA MAYOR (LEON),1162.93,1162.93
22345,2022-05-19 17:01:56,25957,XIAOMI MI SMART BAND 6 NGO,1.0,SUC. CONSTITUYENTES (QRO),775.0,775.0
22357,2022-05-19 17:14:22,25611,NOKIA C30 2/64 GRIS,1.0,SUC. FIESTA (IRAPUATO),2585.34,2585.34
22377,2022-05-19 17:57:09,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. ANTEA (QRO),59.48275862,59.48
22379,2022-05-19 18:01:49,25756,SAM A12 4/64 ROJO,1.0,SUC. CORREGIDORA 4 (QRO),3318.1,3318.1
22403,2022-05-19 18:43:43,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,1.0,SUC. OBREGON (LEON),42.24137931,42.24
22405,2022-05-19 18:50:49,25703,POWER BANK MOREKA 22000 mAh K045,1.0,SUC. CORREGIDORA 4 (QRO),430.17,430.17
22409,2022-05-19 18:55:30,26050,ZTE L210 1/32 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),1379.31,1379.31
22426,2022-05-19 19:59:10,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. URBAN (QRO),2499.13793103,2499.14
22427,2022-05-19 19:59:10,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. URBAN (QRO),2326.72413793,2326.7200000000003
22434,2022-05-19 20:03:38,26044,ZTE A51 2/64 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),2499.13793103,2499.14
22437,2022-05-19 20:08:04,25610,NOKIA C20 2/32 AZUL,1.0,SUC. GUERRERO (QRO),2154.31,2154.31
22441,2022-05-19 20:08:57,25755,SAM A12 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),3318.1,3318.1
22449,2022-05-19 20:20:22,19527,BOCINA MOREKA T23,1.0,SUC. HIDALGO 2 (CELAYA),171.55172414,171.55
22457,2022-05-19 20:29:31,25539,MOTO E6I 2/32 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),2412.93,2412.93
22459,2022-05-19 20:31:14,26429,SAM A03 4/128 ROJO,1.0,SUC. PLAZA PATIO (QRO),3792.24137931,3792.24
22476,2022-05-19 20:47:26,25741,SAM A03S 4/64 AZUL,1.0,SUC. LA VICTORIA (QRO),3447.4137931,3447.41
22479,2022-05-19 20:52:44,26043,ZTE A31 1/32 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),1723.28,1723.28
22480,2022-05-19 20:53:15,19179,APPLE IPHONE-13 4/128 AZUL,1.0,SUC. BOULEVARES (QRO),18964.65517241,18964.66
22485,2022-05-19 21:00:03,19503,BOCINA ECHO DOT ALEXA 3A GEN NEGRO,1.0,SUC. LA VICTORIA (QRO),861.20689655,861.21
22490,2022-05-19 21:08:27,26014,XIAOMI REDMI-NOTE-10S 6/128 AZUL,1.0,SUC. LEON CENTRO (LEON),5602.59,5602.59
22517,2022-05-19 21:28:28,26043,ZTE A31 1/32 GRIS,1.0,SUC. ANDADOR (CELAYA),1723.28,1723.28
22519,2022-05-19 21:28:53,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. ANTEA (QRO),2585.34,2585.34
22526,2022-05-19 21:41:14,19527,BOCINA MOREKA T23,1.0,SUC. ANDADOR (CELAYA),171.55172414,171.55
22527,2022-05-19 21:43:53,24930,MANOS LIBRES FLAT BLANCO IPHONE,1.0,SUC. ALLENDE (QRO),111.20689655,111.21
22528,2022-05-19 21:50:31,26034,ZTE L210 1/32 NEGRO KIT,1.0,SUC. ALAMEDA (QRO),1723.28,1723.28
22540,2022-05-19 22:05:39,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. PARQUE (QRO),3447.4137931,3447.41
22544,2022-05-19 22:10:27,26280,SAM A53 8/128 NEGRO,1.0,SUC. ALLENDE (QRO),9568.1,9568.1
22547,2022-05-19 22:13:12,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. MADERO (QRO),59.48275862,59.48
22551,2022-05-19 22:20:56,19767,"CHIPS EXPRESS TELCEL ""00""",3.0,SUC. URBAN (QRO),0.00862069,0.03
22562,2022-05-19 22:43:27,25550,MOTO G20 4/64 ROSA,1.0,SUC. HIDALGO 2 (CELAYA),3964.66,3964.66
22566,2022-05-19 22:45:09,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. LA VICTORIA (QRO),145.68965517,145.69
22579,2022-05-19 23:04:23,26050,ZTE L210 1/32 NEGRO,1.0,SUC. HIDALGO (CELAYA),1723.28,1723.28
22580,2022-05-19 23:05:29,25741,SAM A03S 4/64 AZUL,1.0,SUC. HIDALGO (CELAYA),3447.4137931,3447.41
22587,2022-05-19 23:20:42,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. URBAN (QRO),197.4137931,197.41
22589,2022-05-19 23:24:55,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. FIESTA (IRAPUATO),154.31034483,154.31
22593,2022-05-19 23:32:37,26582,MOTO G22 4/128 NEGRO KIT,1.0,SUC. PLAZA PATIO (QRO),4240.51724138,4240.52
22597,2022-05-19 23:40:58,25539,MOTO E6I 2/32 GRIS,1.0,SUC. PLAZA PATIO (QRO),2412.931,2412.93
22598,2022-05-19 23:43:04,25756,SAM A12 4/64 ROJO,1.0,SUC. CORREGIDORA 2 (QRO),3318.1,3318.1
22603,2022-05-19 23:52:58,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. PARQUE (QRO),59.48275862,59.48
22615,2022-05-20 00:19:09,25740,SAM A03-CORE 2/32 NGO,1.0,SUC. PARQUE (CELAYA),2499.13793103,2499.14
22636,2022-05-20 00:39:09,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. MADERO (LEON),171.55,171.55
22658,2022-05-20 00:56:12,26002,XIAOMI REDMI-9A 2/32 VERDE,1.0,SUC. MADERO (LEON),2326.72,2326.7200000000003
22661,2022-05-20 00:57:08,19086,ADAPTADOR DE CARRO BLANCO,1.0,SUC. LEON CENTRO (LEON),33.62068966,33.62
22662,2022-05-20 00:57:08,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),568.1,568.1
22667,2022-05-20 00:58:04,26050,ZTE L210 1/32 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),1379.31,1379.31
22672,2022-05-20 00:58:41,26037,ZTE L9 1/32 AZUL KIT,1.0,SUC. VIA ALTA SUR (LEON),1206.03448276,1206.03
22674,2022-05-20 00:59:49,26054,ZTE L9 1/32 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),1378.45,1378.45
22701,2022-05-20 01:23:02,25943,WOW RING GOOSPERY ROSA,1.0,SUC. MADERO (LEON),85.34,85.34
22704,2022-05-20 01:23:02,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. MADERO (LEON),111.20689655,111.21
22709,2022-05-20 14:17:21,24902,LANIX X750 1/32 NGO,1.0,SUC. ALLENDE (QRO),1723.27586207,1723.28
22714,2022-05-20 15:20:49,26593,HISENSE E30-LITE 1/16 AZUL,1.0,SUC. GUERRERO (QRO),2154.31034483,2154.31
22728,2022-05-20 15:55:52,19870,DOPPIO F1811 X/X NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),309.48275862,309.48
22735,2022-05-20 16:02:34,24934,MANOS LIBRES FLAT ROJO IPHONE,1.0,SUC. HIDALGO 2 (CELAYA),111.20689655,111.21
22744,2022-05-20 16:16:58,26271,BOCINA MOREKA M8,1.0,SUC. HIDALGO 2 (CELAYA),214.65517241,214.66
22745,2022-05-20 16:19:53,24883,KODAK 3-G-KD50 1/32 NEGRO/AMARILLO KIT,1.0,SUC. PARQUE (CELAYA),1162.93,1162.93
22759,2022-05-20 17:00:23,25533,MOTO E20 2/32 AZUL,1.0,SUC. ALLENDE (QRO),3102.59,3102.59
22776,2022-05-20 17:40:29,25683,"GAR094 POWER BANK 10,000 mAh 1HORA GAR094 NEGRO",1.0,SUC. ALLENDE (QRO),257.75862069,257.76
22777,2022-05-20 17:42:59,26062,ZTE LTE A5 2020 64GB R VERDE KIT,1.0,SUC. GUERRERO (QRO),2154.31,2154.31
22781,2022-05-20 17:49:21,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. GUERRERO (QRO),2326.72,2326.7200000000003
22784,2022-05-20 17:51:40,25976,XIAOMI POCO-M4-PRO 6/128 NEGRO,1.0,SUC. CONSTITUYENTES (QRO),5171.55172414,5171.55
22797,2022-05-20 18:04:35,26528,SAM A03 4/128 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),3792.24137931,3792.24
22800,2022-05-20 18:06:17,26050,ZTE L210 1/32 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),1379.31,1379.31
22811,2022-05-20 18:09:50,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),2326.72,2326.7200000000003
22813,2022-05-20 18:13:59,26582,MOTO G22 4/128 NEGRO KIT,1.0,SUC. PLAZA MAYOR (LEON),4240.51724138,4240.52
22826,2022-05-20 18:21:50,25535,MOTO E40 4/64 GRIS,1.0,SUC. FIESTA (IRAPUATO),3878.45,3878.45
22836,2022-05-20 18:32:18,24855,I-MOBIL 3G-IM19 X/X NEGRO/NARANJA KIT,1.0,SUC. ANDADOR (CELAYA),421.55172414,421.55
22847,2022-05-20 18:38:36,25934,VIVO Y11S 3/32 AZUL,1.0,SUC. OBREGON (LEON),2930.17,2930.17
22849,2022-05-20 18:43:28,25550,MOTO G20 4/64 ROSA,1.0,SUC. CORREGIDORA 4 (QRO),3964.66,3964.66
22854,2022-05-20 18:50:05,19514,BOCINA KBOD CILINDRO KB-RAD-B5350 COLOR,1.0,SUC. VALLARTA (VTA),343.97,343.97
22855,2022-05-20 18:50:57,25563,MOTO G60 6/128 PLATA,1.0,SUC. PLAZA PATIO (QRO),5516.38,5516.38
22862,2022-05-20 19:07:25,24934,MANOS LIBRES FLAT ROJO IPHONE,1.0,SUC. PLAZA PATIO (QRO),128.45,128.45
22884,2022-05-20 20:53:59,19419,BATERIA SAM GRAND PRIME EB585157LU,2.0,SUC. FIESTA (IRAPUATO),171.55,343.1
22886,2022-05-20 20:59:09,24903,LANIX X860 2/32 VDE,1.0,SUC. BOULEVARES (QRO),2154.32,2154.32
22902,2022-05-20 21:23:50,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. PARQUE (QRO),602.5862069,602.59
22913,2022-05-20 21:38:42,25957,XIAOMI MI SMART BAND 6 NGO,1.0,SUC. PLAZA PATIO (QRO),861.2,861.2
22917,2022-05-20 21:50:42,19506,BOC062N BOCINA INAL 1HORA BOC062 NEGRO,1.0,SUC. PARQUE (CELAYA),257.75862069,257.76
22924,2022-05-20 22:06:41,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. GUERRERO (QRO),568.1,568.1
