product_id,description,date,name,qty,price_unit
26427,SAM A03 4/128 AZUL,2022-05-11,FIESTA (IRAPUATO),1,3706.03
26427,SAM A03 4/128 AZUL,2022-05-11,FIESTA (IRAPUATO),1,4050.86
26427,SAM A03 4/128 AZUL,2022-05-11,FIESTA (IRAPUATO),1,4050.86
26427,SAM A03 4/128 AZUL,2022-05-11,FIESTA (IRAPUATO),1,4050.86
25741,SAM A03S 4/64 AZUL,2022-05-11,FIESTA (IRAPUATO),1,3706.03
26549,SAM A32 4/128 BLANCO KIT,2022-05-11,ANDADOR (CELAYA),1,5861.2068
26548,SAM A32 4/128 AZUL KIT,2022-05-11,ANDADOR (CELAYA),1,5861.2068
25610,NOKIA C20 2/32 AZUL,2022-05-11,CORREGIDORA 4 (QRO),1,2412.93
26580,MOTO G71-5G 6/128 VERDE,2022-05-11,PARQUE (QRO),1,6809.48275862
25611,NOKIA C30 2/64 GRIS,2022-05-11,ALLENDE (QRO),1,2843.97
25741,SAM A03S 4/64 AZUL,2022-05-11,HIDALGO (CELAYA),1,3706.03
25740,SAM A03-CORE 2/32 NGO,2022-05-11,HIDALGO (CELAYA),1,2843.97
26565,SAM A03S 4/64 AZUL KIT,2022-05-11,CORREGIDORA 2 (QRO),1,3706.03
25549,MOTO G20 4/64 AZUL,2022-05-11,HIDALGO (CELAYA),1,4137.07
26581,SAM A32 4/128 NEGRO KIT,2022-05-11,HIDALGO (CELAYA),1,5861.2068
25563,MOTO G60 6/128 PLATA,2022-05-11,ALLENDE (QRO),1,7154.31
25739,SAM A03-CORE 2/32 AZUL,2022-05-11,OBREGON (LEON),1,2844.8275
25550,MOTO G20 4/64 ROSA,2022-05-11,HIDALGO (CELAYA),1,4137.07
25741,SAM A03S 4/64 AZUL,2022-05-11,CORREGIDORA 2 (QRO),1,3706.03448276
25741,SAM A03S 4/64 AZUL,2022-05-11,LA CRUZ (QRO),1,3706.03
26566,SAM A03S 4/64 NEGRO KIT,2022-05-11,CORREGIDORA 4 (QRO),1,3706.03
26565,SAM A03S 4/64 AZUL KIT,2022-05-11,PLAZA MAYOR (LEON),1,3706.03
26434,SAM A23 4/128 BLANCO,2022-05-11,GUERRERO (QRO),1,5861.21
26432,SAM A13 4/128 AZUL,2022-05-11,GUERRERO (QRO),1,4740.52
24797,HISENSE U3 1/16 AZUL,2022-05-11,GUERRERO (QRO),1,1550.86
26014,XIAOMI REDMI-NOTE-10S 6/128 AZUL,2022-05-11,PARQUE (QRO),1,5861.21
25550,MOTO G20 4/64 ROSA,2022-05-11,CORREGIDORA 2 (QRO),1,4137.07
26566,SAM A03S 4/64 NEGRO KIT,2022-05-11,CORREGIDORA 4 (QRO),1,3706.03
25563,MOTO G60 6/128 PLATA,2022-05-11,ALLENDE (QRO),1,7154.31
25742,SAM A03S 4/64 NEGRO,2022-05-11,LA CRUZ (QRO),1,3706.03
26015,XIAOMI REDMI-NOTE-10S 6/128 GRIS,2022-05-11,CORREGIDORA 4 (QRO),1,5861.21
25557,MOTO G50 4/128 AZUL,2022-05-11,GUERRERO (QRO),1,6292.24
25565,MOTO G60S 6/128 AZUL,2022-05-11,CORREGIDORA 3 (QRO),1,7068.1
25742,SAM A03S 4/64 NEGRO,2022-05-11,PARQUE (CELAYA),1,3706.03
25550,MOTO G20 4/64 ROSA,2022-05-11,MADERO (LEON),1,4137.07
25550,MOTO G20 4/64 ROSA,2022-05-11,PLAZA PATIO (QRO),1,4137.07
25610,NOKIA C20 2/32 AZUL,2022-05-11,MADERO (LEON),1,2412.93
25762,SAM A32 4/128 AZUL,2022-05-11,CORREGIDORA 2 (QRO),1,5861.21
25550,MOTO G20 4/64 ROSA,2022-05-11,MADERO (LEON),1,4137.07
24902,LANIX X750 1/32 NGO,2022-05-11,MADERO (LEON),1,2068.1
26434,SAM A23 4/128 BLANCO,2022-05-11,LA VICTORIA (QRO),1,5861.21
26565,SAM A03S 4/64 AZUL KIT,2022-05-11,ALLENDE (QRO),1,3706.03
26437,SAM A23 4/128 NEGRO,2022-05-11,PARQUE (QRO),1,5861.21
26566,SAM A03S 4/64 NEGRO KIT,2022-05-11,LEON CENTRO (LEON),1,3706.03
25743,SAM A03S 4/64 ROJO,2022-05-11,LEON CENTRO (LEON),1,3706.03
26432,SAM A13 4/128 AZUL,2022-05-11,CORREGIDORA 4 (QRO),1,4740.52
25610,NOKIA C20 2/32 AZUL,2022-05-11,LEON CENTRO (LEON),1,2412.93
25758,SAM A22 4/64 BCO,2022-05-11,OBREGON (LEON),1,4827.5862
26431,SAM A13 4/128 BLANCO,2022-05-11,CORREGIDORA 4 (QRO),1,4740.52
25549,MOTO G20 4/64 AZUL,2022-05-10,OBREGON (LEON),1,4137.931
25563,MOTO G60 6/128 PLATA,2022-05-10,ALLENDE (QRO),1,7154.31
25741,SAM A03S 4/64 AZUL,2022-05-10,LEON CENTRO (LEON),1,3706.03
25550,MOTO G20 4/64 ROSA,2022-05-10,ALLENDE (QRO),1,4137.07
25720,REALME C11 2/32 GRIS,2022-05-10,ALLENDE (CELAYA),1,2843.97
24798,HISENSE U50 2/32 AZUL,2022-05-10,HIDALGO 2 (CELAYA),1,2757.7586
25550,MOTO G20 4/64 ROSA,2022-05-10,ALLENDE (QRO),1,4137.07
25739,SAM A03-CORE 2/32 AZUL,2022-05-10,ALLENDE (QRO),1,2843.97
24798,HISENSE U50 2/32 AZUL,2022-05-10,ALLENDE (QRO),1,2671.55
25739,SAM A03-CORE 2/32 AZUL,2022-05-10,FIESTA (IRAPUATO),1,2843.97
26566,SAM A03S 4/64 NEGRO KIT,2022-05-10,CORREGIDORA 2 (QRO),1,3706.03
25561,MOTO G51-5G 4/128 DORADO,2022-05-10,ANDADOR (CELAYA),1,6723.28
25550,MOTO G20 4/64 ROSA,2022-05-10,HIDALGO (CELAYA),1,4137.07
26138,MOTO G31 4/128 GRIS,2022-05-10,CORREGIDORA 2 (QRO),1,5343.96551724
25741,SAM A03S 4/64 AZUL,2022-05-10,HIDALGO (CELAYA),1,3706.03
25611,NOKIA C30 2/64 GRIS,2022-05-10,CORREGIDORA 2 (QRO),1,2843.97
25550,MOTO G20 4/64 ROSA,2022-05-10,HIDALGO (CELAYA),1,4137.07
24902,LANIX X750 1/32 NGO,2022-05-10,HIDALGO (CELAYA),1,2068.1
24834,HUAWEI NOVA-Y60 4/64 VERDE,2022-05-10,GUERRERO (QRO),1,4137.07
25550,MOTO G20 4/64 ROSA,2022-05-10,HIDALGO (CELAYA),1,4137.07
24852,HUAWEI Y9A 6/128 PLATA,2022-05-10,CORREGIDORA 3 (QRO),1,6895.68965517
25550,MOTO G20 4/64 ROSA,2022-05-10,GUERRERO (QRO),1,4137.07
25549,MOTO G20 4/64 AZUL,2022-05-10,CORREGIDORA 3 (QRO),1,4223.2758
24834,HUAWEI NOVA-Y60 4/64 VERDE,2022-05-10,GUERRERO (QRO),1,4137.07
25740,SAM A03-CORE 2/32 NGO,2022-05-10,CORREGIDORA 2 (QRO),1,2843.97
26583,SAM A32 4/128 LILA KIT,2022-05-10,CORREGIDORA 2 (QRO),1,5861.21
26583,SAM A32 4/128 LILA KIT,2022-05-10,PARQUE (CELAYA),1,5861.21
25740,SAM A03-CORE 2/32 NGO,2022-05-10,FIESTA (IRAPUATO),1,2843.97
25550,MOTO G20 4/64 ROSA,2022-05-10,HIDALGO 2 (CELAYA),1,4223.27586207
25739,SAM A03-CORE 2/32 AZUL,2022-05-10,ANDADOR (CELAYA),1,2843.97
25760,SAM A22 4/64 MENTA,2022-05-10,CORREGIDORA 4 (QRO),1,4826.72
26433,SAM A23 4/128 AZUL,2022-05-10,ALAMEDA (QRO),1,5861.21
26433,SAM A23 4/128 AZUL,2022-05-10,FIESTA (IRAPUATO),1,5861.21
26566,SAM A03S 4/64 NEGRO KIT,2022-05-10,CORREGIDORA 2 (QRO),1,3792.2413
26434,SAM A23 4/128 BLANCO,2022-05-10,FIESTA (IRAPUATO),1,5861.21
25760,SAM A22 4/64 MENTA,2022-05-10,ALLENDE (QRO),1,4826.72
25611,NOKIA C30 2/64 GRIS,2022-05-10,ALLENDE (CELAYA),1,2843.97
25739,SAM A03-CORE 2/32 AZUL,2022-05-10,ALLENDE (CELAYA),1,2843.97
24850,HUAWEI Y9-2019 4/128 NEGRO,2022-05-10,GUERRERO (QRO),1,3964.66
26437,SAM A23 4/128 NEGRO,2022-05-10,GUERRERO (QRO),1,5861.21
25550,MOTO G20 4/64 ROSA,2022-05-10,GUERRERO (QRO),1,4137.07
24794,HISENSE E20S 2/32 AZUL,2022-05-10,CORREGIDORA 3 (QRO),1,2412.93
26567,SAM A52 6/128 AZUL KIT,2022-05-10,CORREGIDORA 3 (QRO),1,8447.4137
25762,SAM A32 4/128 AZUL,2022-05-10,PARQUE (QRO),1,5861.21
25739,SAM A03-CORE 2/32 AZUL,2022-05-10,PLAZA MAYOR (LEON),1,2843.97
26339,HUAWEI Y6P 3/64 NEGRO,2022-05-10,OBREGON (LEON),1,3362.0689
26431,SAM A13 4/128 BLANCO,2022-05-10,OBREGON (LEON),1,4741.3793
26431,SAM A13 4/128 BLANCO,2022-05-10,CORREGIDORA 2 (QRO),1,4740.52
25562,MOTO G60 6/128 DORADO,2022-05-10,OBREGON (LEON),1,7155.1724
26565,SAM A03S 4/64 AZUL KIT,2022-05-10,CORREGIDORA 2 (QRO),1,3706.03
24794,HISENSE E20S 2/32 AZUL,2022-05-10,MADERO (LEON),1,2412.93
24798,HISENSE U50 2/32 AZUL,2022-05-10,MADERO (LEON),1,2671.55
25565,MOTO G60S 6/128 AZUL,2022-05-10,ALAMEDA (QRO),1,7068.1
26431,SAM A13 4/128 BLANCO,2022-05-10,ALLENDE (CELAYA),1,4740.52
25563,MOTO G60 6/128 PLATA,2022-05-10,LEON CENTRO (LEON),1,7154.31
25611,NOKIA C30 2/64 GRIS,2022-05-10,ALLENDE (QRO),1,2843.97
26590,HISENSE E50-LITE 3/32 NGO,2022-05-10,LEON CENTRO (LEON),1,3275
24798,HISENSE U50 2/32 AZUL,2022-05-10,MADERO (LEON),1,2671.55
25611,NOKIA C30 2/64 GRIS,2022-05-10,LEON CENTRO (LEON),1,2843.97
25737,SAM A03 4/64 NEGRO,2022-05-10,MADERO (QRO),1,3706.03
24903,LANIX X860 2/32 VDE,2022-05-10,ALAMEDA (QRO),1,2412.93
25550,MOTO G20 4/64 ROSA,2022-05-10,ALAMEDA (QRO),1,4137.07
26432,SAM A13 4/128 AZUL,2022-05-10,FIESTA (IRAPUATO),1,4740.52
25550,MOTO G20 4/64 ROSA,2022-05-09,CORREGIDORA 3 (QRO),1,4223.2758
26433,SAM A23 4/128 AZUL,2022-05-09,LEON CENTRO (LEON),1,5861.21
26014,XIAOMI REDMI-NOTE-10S 6/128 AZUL,2022-05-09,HIDALGO 2 (CELAYA),1,5947.4137
25608,NOKIA C01-PLUS 1/32 AZUL,2022-05-09,ALLENDE (CELAYA),1,1895.69
26433,SAM A23 4/128 AZUL,2022-05-09,ALLENDE (QRO),1,5861.21
26434,SAM A23 4/128 BLANCO,2022-05-09,ALLENDE (QRO),1,5861.21
25741,SAM A03S 4/64 AZUL,2022-05-09,VIA ALTA SUR (LEON),1,3706.03
26432,SAM A13 4/128 AZUL,2022-05-09,MADERO (QRO),1,4740.52
25562,MOTO G60 6/128 DORADO,2022-05-09,HIDALGO (CELAYA),1,7240.5172
25549,MOTO G20 4/64 AZUL,2022-05-09,HIDALGO (CELAYA),1,4137.07
24802,HISENSE V50 4/64 AZUL,2022-05-09,FIESTA (IRAPUATO),1,4050.86
25549,MOTO G20 4/64 AZUL,2022-05-09,URBAN (QRO),1,4137.07
25549,MOTO G20 4/64 AZUL,2022-05-09,FIESTA (IRAPUATO),1,4137.07
24795,HISENSE E50 4/128 VERDE,2022-05-09,CONSTITUYENTES (QRO),1,3533.62
26583,SAM A32 4/128 LILA KIT,2022-05-09,CORREGIDORA 4 (QRO),1,5861.2068
26566,SAM A03S 4/64 NEGRO KIT,2022-05-09,CORREGIDORA 4 (QRO),1,3706.03
26432,SAM A13 4/128 AZUL,2022-05-09,CORREGIDORA 4 (QRO),1,4740.52
25764,SAM A32 4/128 LILA,2022-05-09,FIESTA (IRAPUATO),1,5861.21
25611,NOKIA C30 2/64 GRIS,2022-05-09,ALLENDE (QRO),1,2843.97
25550,MOTO G20 4/64 ROSA,2022-05-09,ALLENDE (QRO),1,4137.07
26432,SAM A13 4/128 AZUL,2022-05-09,PARQUE (CELAYA),1,4740.52
24850,HUAWEI Y9-2019 4/128 NEGRO,2022-05-09,GUERRERO (QRO),1,3964.66
24795,HISENSE E50 4/128 VERDE,2022-05-09,ALLENDE (QRO),1,3533.62
25764,SAM A32 4/128 LILA,2022-05-09,CORREGIDORA 2 (QRO),1,5947.4137931
25550,MOTO G20 4/64 ROSA,2022-05-09,CORREGIDORA 2 (QRO),1,4137.07
26432,SAM A13 4/128 AZUL,2022-05-09,PLAZA PATIO (QRO),1,4740.52
25753,SAM A12 4/64 AZUL,2022-05-09,CORREGIDORA 3 (QRO),1,4568.1
24795,HISENSE E50 4/128 VERDE,2022-05-09,GUERRERO (QRO),1,3533.62
26015,XIAOMI REDMI-NOTE-10S 6/128 GRIS,2022-05-09,ALLENDE (CELAYA),1,5861.21
25610,NOKIA C20 2/32 AZUL,2022-05-09,ALLENDE (CELAYA),1,2412.93
26565,SAM A03S 4/64 AZUL KIT,2022-05-09,CORREGIDORA 4 (QRO),1,3706.03
25758,SAM A22 4/64 BCO,2022-05-09,GUERRERO (QRO),1,4826.72
26565,SAM A03S 4/64 AZUL KIT,2022-05-09,ALAMEDA (QRO),1,3706.03
25768,SAM A52 6/128 NEGRO,2022-05-09,CONSTITUYENTES (QRO),1,7585.34
25559,MOTO G50 4/128 VERDE,2022-05-09,CORREGIDORA 4 (QRO),1,6292.2413
26431,SAM A13 4/128 BLANCO,2022-05-09,OBREGON (LEON),1,4741.3793
26280,SAM A53 8/128 NEGRO,2022-05-09,CORREGIDORA 2 (QRO),1,9826.72
25550,MOTO G20 4/64 ROSA,2022-05-09,CORREGIDORA 2 (QRO),1,4137.07
26432,SAM A13 4/128 AZUL,2022-05-09,CORREGIDORA 2 (QRO),1,4740.52
25612,NOKIA G10 3/64 AZUL,2022-05-09,CORREGIDORA 2 (QRO),1,3275
26565,SAM A03S 4/64 AZUL KIT,2022-05-09,CORREGIDORA 2 (QRO),1,3706.03
24795,HISENSE E50 4/128 VERDE,2022-05-09,ANTEA (QRO),1,3533.62
25550,MOTO G20 4/64 ROSA,2022-05-09,PLAZA PATIO (QRO),1,4137.07
25611,NOKIA C30 2/64 GRIS,2022-05-09,BOULEVARES (QRO),1,2843.97
25608,NOKIA C01-PLUS 1/32 AZUL,2022-05-09,CORREGIDORA 3 (QRO),1,1895.69
26432,SAM A13 4/128 AZUL,2022-05-08,ALAMEDA (QRO),1,4740.52
25612,NOKIA G10 3/64 AZUL,2022-05-08,ALAMEDA (QRO),1,3275
25741,SAM A03S 4/64 AZUL,2022-05-08,FIESTA (IRAPUATO),1,3706.03
26015,XIAOMI REDMI-NOTE-10S 6/128 GRIS,2022-05-08,ANTEA (QRO),1,5862.06896552
25550,MOTO G20 4/64 ROSA,2022-05-08,ALLENDE (QRO),1,4137.07
24850,HUAWEI Y9-2019 4/128 NEGRO,2022-05-08,ALLENDE (QRO),1,3964.66
26548,SAM A32 4/128 AZUL KIT,2022-05-08,PLAZA PATIO (QRO),1,5861.20689655
25565,MOTO G60S 6/128 AZUL,2022-05-08,CORREGIDORA 3 (QRO),1,7068.1034
25786,SAM A52 6/128 LILA KIT,2022-05-08,ALLENDE (QRO),1,8447.4137
25736,SAM A03 4/64 AZUL,2022-05-08,HIDALGO (CELAYA),1,3706.03
26432,SAM A13 4/128 AZUL,2022-05-08,LA VICTORIA (QRO),1,4740.52
24794,HISENSE E20S 2/32 AZUL,2022-05-08,LEON CENTRO (LEON),1,2412.93
25736,SAM A03 4/64 AZUL,2022-05-08,HIDALGO (CELAYA),1,3706.03
26432,SAM A13 4/128 AZUL,2022-05-08,GUERRERO (QRO),1,4740.52
25741,SAM A03S 4/64 AZUL,2022-05-08,GUERRERO (QRO),1,3706.03
25550,MOTO G20 4/64 ROSA,2022-05-08,LEON CENTRO (LEON),1,4137.07
25550,MOTO G20 4/64 ROSA,2022-05-08,LEON CENTRO (LEON),1,4137.07
26143,SAM A12 4/64 NEGRO KIT,2022-05-08,LEON CENTRO (LEON),1,4568.10344828
26579,MOTO G41 4/128 DORADO,2022-05-08,LEON CENTRO (LEON),1,5602.59
25785,SAM A52 6/128 BLANCO KIT,2022-05-08,HIDALGO 2 (CELAYA),1,8447.4137
26567,SAM A52 6/128 AZUL KIT,2022-05-08,ALLENDE (CELAYA),1,7585.3448
25762,SAM A32 4/128 AZUL,2022-05-08,VIA ALTA SUR (LEON),1,5861.21
25565,MOTO G60S 6/128 AZUL,2022-05-08,MADERO (LEON),1,7068.10344828
25741,SAM A03S 4/64 AZUL,2022-05-08,VIA ALTA SUR (LEON),1,3706.03
25610,NOKIA C20 2/32 AZUL,2022-05-08,MADERO (LEON),1,2412.93
25549,MOTO G20 4/64 AZUL,2022-05-08,HIDALGO (CELAYA),1,4137.07
25565,MOTO G60S 6/128 AZUL,2022-05-08,MADERO (LEON),1,7068.10344828
26432,SAM A13 4/128 AZUL,2022-05-08,URBAN (QRO),1,4740.52
25550,MOTO G20 4/64 ROSA,2022-05-08,HIDALGO (CELAYA),1,4137.07
25550,MOTO G20 4/64 ROSA,2022-05-08,HIDALGO (CELAYA),1,4137.07
26431,SAM A13 4/128 BLANCO,2022-05-08,PLAZA PATIO (QRO),1,4740.52
25741,SAM A03S 4/64 AZUL,2022-05-08,ALLENDE (QRO),1,3706.03
25742,SAM A03S 4/64 NEGRO,2022-05-08,HIDALGO (CELAYA),1,3878.4482
24833,HUAWEI NOVA-Y60 4/64 NEGRO,2022-05-08,MADERO (LEON),1,4137.07
25611,NOKIA C30 2/64 GRIS,2022-05-08,MADERO (LEON),1,2843.97
25611,NOKIA C30 2/64 GRIS,2022-05-08,MADERO (LEON),1,2843.97
25764,SAM A32 4/128 LILA,2022-05-08,HIDALGO (CELAYA),1,6033.6206
25565,MOTO G60S 6/128 AZUL,2022-05-08,PARQUE (CELAYA),1,7154.31
25756,SAM A12 4/64 ROJO,2022-05-08,HIDALGO (CELAYA),1,4568.1
25740,SAM A03-CORE 2/32 NGO,2022-05-08,ALLENDE (QRO),1,2843.97
25550,MOTO G20 4/64 ROSA,2022-05-08,HIDALGO (CELAYA),1,4137.07
25549,MOTO G20 4/64 AZUL,2022-05-08,HIDALGO (CELAYA),1,4137.07
26138,MOTO G31 4/128 GRIS,2022-05-08,HIDALGO 2 (CELAYA),1,5430.1724
25758,SAM A22 4/64 BCO,2022-05-08,PARQUE (CELAYA),1,4826.72
