id,Product_ID,Description,qty,create_uid,price_unit,price_subtotal
63104,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-34.31,-34.31
63105,26582,MOTO G22 4/128 NEGRO KIT,1.0,SUC. ALLENDE (CELAYA),4240.51724138,4240.52
63107,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. ALLENDE (CELAYA),111.20689655,111.21
63121,25540,MOTO E6I 2/32 ROSA,1.0,SUC. PLAZA PATIO (QRO),2412.93,2412.93
63127,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. GUERRERO (QRO),1378.44827586,1378.45
63129,19481,BLU Z5 X/X NEGRO,1.0,SUC. LA VICTORIA (QRO),257.75862069,257.76
63147,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. MADERO (LEON),154.31034483,154.31
63148,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-30.862,-30.86
63151,26054,ZTE L9 1/32 GRIS,1.0,SUC. CORREGIDORA 3 (QRO),1378.44827586,1378.45
63155,29410,99.99% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-13.62,-13.62
63161,29410,99.99% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-34.31,-34.31
63170,25976,XIAOMI POCO-M4-PRO 6/128 NEGRO,1.0,SUC. LA VICTORIA (QRO),5171.55172414,5171.55
63171,19150,ALC 5033M 1/16 AZUL KIT,1.0,SUC. MADERO (LEON),1464.66,1464.66
63176,25974,XIAOMI POCO-M3-PRO 4/64 AZUL,1.0,SUC. LA VICTORIA (QRO),4309.48275862,4309.4800000000005
63177,29692,Y3 SMARTWATCH HOCO Y3 NEGRO,1.0,SUC. LA VICTORIA (QRO),602.5862069,602.59
63179,19103,ADAPTADOR DE CASA NEGRO,1.0,SUC. MADERO (QRO),43.015,43.02
63181,29411,20.0% de descuento en productos,1.0,SUC. ANDADOR (CELAYA),-34.31,-34.31
63187,29411,20.0% de descuento en productos,1.0,SUC. PLAZA MAYOR (LEON),-34.31,-34.31
63191,19516,BOCINA KBOD OVALO KD-RAD-62 COLORES VAR,1.0,SUC. PARQUE (QRO),257.75862069,257.76
63196,25610,NOKIA C20 2/32 AZUL,1.0,SUC. ALAMEDA (QRO),2154.31034483,2154.31
63200,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (QRO),-42.758,-42.76
63202,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. MADERO (LEON),1378.44827586,1378.45
63206,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. MADERO (LEON),154.31034483,154.31
63207,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-30.862,-30.86
63221,29675,SAM A03 3/32 NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),2412.93,2412.93
63226,29339,SAM A13 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),3964.655172,3964.66
63228,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 2 (QRO),-34.31,-34.31
63243,26585,MOTO G22 4/128 NEGRO,1.0,SUC. ANTEA (QRO),4240.51724138,4240.52
63255,19475,BLU Z4 X/X NEGRO/AZUL,1.0,SUC. HIDALGO (CELAYA),257.76,257.76
63256,26271,BOCINA MOREKA M8,1.0,SUC. ALLENDE (CELAYA),214.65517241,214.66
63257,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (CELAYA),-42.932,-42.93
63258,27180,HUAWEI Y5P 2/32 VERDE,1.0,SUC. ALLENDE (QRO),2154.31034483,2154.31
63259,25532,MOBO RING HOLDER PARA TELEFONO ROSA,1.0,SUC. MADERO (QRO),85.34482759,85.34
63262,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-34.31,-34.31
63265,19422,BATERIA SAMSUNG J7,1.0,SUC. HIDALGO (CELAYA),111.20689655,111.21
63274,24770,GHIA SMART WATCH DRACO NEGRO,1.0,SUC. HIDALGO (CELAYA),861.20689655,861.21
63282,29411,20.0% de descuento en productos,1.0,SUC. ANTEA (QRO),-68.794,-68.79
63284,29410,99.99% de descuento en productos,1.0,SUC. ANTEA (QRO),-51.552,-51.55
63292,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 2 (QRO),-34.31,-34.31
63294,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-60.172,-60.17
63295,19526,BOCINA MOREKA RETRO 32D,1.0,SUC. LEON CENTRO (LEON),214.65517241,214.66
63297,19527,BOCINA MOREKA T23,1.0,SUC. ANDADOR (CELAYA),171.55172414,171.55
63305,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 2 (QRO),-34.31,-34.31
63337,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-34.31,-34.31
63338,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. LEON CENTRO (LEON),154.31034483,154.31
63339,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-30.862,-30.86
63341,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-34.31,-34.31
63343,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-17.068,-17.07
63349,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-6.724,-6.72
63365,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-51.552,-51.55
63366,24795,HISENSE E50 4/128 VERDE,1.0,SUC. PARQUE (CELAYA),3361.21,3361.21
63367,19863,DIFUSOR JSQ281 C/LUZ-LED CAFÉ OSCURO,1.0,SUC. ANDADOR (CELAYA),128.44827586,128.45
63368,19888,ESCENCIAS P/HUMIDIFICADOR 10ML AROMAS VA,1.0,SUC. ANDADOR (CELAYA),42.24137931,42.24
63383,26002,XIAOMI REDMI-9A 2/32 VERDE,1.0,SUC. LEON CENTRO (LEON),2326.72413793,2326.7200000000003
63387,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-89.138,-89.14
63393,29411,20.0% de descuento en productos,1.0,SUC. UPTOWN (QRO),-34.31,-34.31
63394,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. CORREGIDORA 3 (QRO),1378.44827586,1378.45
63400,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (QRO),-70.172,-70.17
63405,29411,20.0% de descuento en productos,1.0,SUC. UPTOWN (QRO),-34.31,-34.31
63407,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-8.448,-8.45
63412,29418,MOTO G22 4/128 AZUL KIT,1.0,SUC. ANTEA (QRO),4240.51724138,4240.52
63415,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-5.0,-5.0
63426,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. PARQUE (CELAYA),516.38,516.38
63434,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 2 (QRO),-29.138,-29.14
63435,19476,BLU Z4 X/X NEGRO/ROJO,1.0,SUC. ALLENDE (QRO),257.7586,257.76
63441,29411,20.0% de descuento en productos,1.0,SUC. PLAZA MAYOR (LEON),-51.552,-51.55
63451,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. PLAZA MAYOR (LEON),1378.44827586,1378.45
63455,25608,NOKIA C01-PLUS 1/32 AZUL,1.0,SUC. PLAZA PATIO (QRO),1637.06896552,1637.07
63456,25611,NOKIA C30 2/64 GRIS,1.0,SUC. PLAZA PATIO (QRO),2585.34482759,2585.34
63464,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-34.31,-34.31
63469,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. CORREGIDORA 2 (QRO),3447.4137931,3447.41
63471,19458,BLU J6-2020 1/32 CAFÉ,1.0,SUC. LA VICTORIA (QRO),1637.06896552,1637.07
63474,29411,20.0% de descuento en productos,1.0,SUC. ANTEA (QRO),-51.552,-51.55
63476,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-34.31,-34.31
63478,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),430.17241379,430.17
63482,29134,C1-06 ADAPTADOR ACEFAST LIGHTNING A 3.5MM CERTIFICADO,1.0,SUC. URBAN (QRO),343.96551724,343.97
63493,29411,20.0% de descuento en productos,1.0,SUC. PLAZA MAYOR (LEON),-25.69,-25.69
63503,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. CORREGIDORA 4 (QRO),214.65517241,214.66
63513,25600,MOUSE OCELOT GAMER MS-1336,1.0,SUC. LA VICTORIA (QRO),128.45,128.45
63515,19804,CORREA MAGNETICA A. WATCH 42/44 MM NEGRO,1.0,SUC. ANTEA (QRO),300.86206897,300.86
63517,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-13.62,-13.62
63522,29411,20.0% de descuento en productos,1.0,SUC. URBAN (QRO),-82.586,-82.59
63523,19798,CORREA MAGNETICA A. WATCH 38/40 MM DORAD,1.0,SUC. PARQUE (CELAYA),300.86206897,300.86
63526,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-146.034,-146.03
63537,29540,CONFORT EARBUDS+ NOKIA NEGRO,1.0,SUC. PARQUE (QRO),947.4137931,947.41
63538,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (QRO),-308.102,-308.1
63546,29410,99.99% de descuento en productos,1.0,SUC. ANTEA (QRO),-68.794,-68.79
63550,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. PARQUE (QRO),602.5862069,602.59
63554,26585,MOTO G22 4/128 NEGRO,-1.0,SUC. ANTEA (QRO),4240.51724138,-4240.52
63555,26585,MOTO G22 4/128 NEGRO,1.0,SUC. ANTEA (QRO),4240.51724138,4240.52
63558,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-34.31,-34.31
63560,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. HIDALGO 2 (CELAYA),602.5862069,602.59
63566,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-34.136,-34.14
63577,26735,Descuento,297.0,SUC. HIDALGO 2 (CELAYA),-0.01,-2.97
63603,29411,20.0% de descuento en productos,1.0,SUC. GUERRERO (QRO),-59.828,-59.83
63605,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (QRO),-29.138,-29.14
63607,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (QRO),-34.31,-34.31
63612,29411,20.0% de descuento en productos,1.0,SUC. GUERRERO (QRO),-94.482,-94.48
63618,25719,REALME C11 2/32 AZUL,1.0,SUC. ALLENDE (QRO),2240.52,2240.52
63620,19480,BLU Z5 X/X GRIS,1.0,SUC. LEON CENTRO (LEON),257.75862069,257.76
63635,26432,SAM A13 4/128 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),4309.48275862,4309.4800000000005
63642,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),3102.5862069,3102.59
63646,25610,NOKIA C20 2/32 AZUL,1.0,SUC. MADERO (QRO),2154.31034483,2154.31
63650,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (QRO),-51.552,-51.55
63659,29411,20.0% de descuento en productos,1.0,SUC. FIESTA (IRAPUATO),-5.0,-5.0
63662,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (QRO),-128.966,-128.97
63663,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. ANTEA (QRO),1378.44827586,1378.45
63666,29411,20.0% de descuento en productos,1.0,SUC. HIDALGO 2 (CELAYA),-42.932,-42.93
63673,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-51.552,-51.55
63677,29411,20.0% de descuento en productos,1.0,SUC. GUERRERO (QRO),-42.586,-42.59
63682,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-5.0,-5.0
63684,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-17.068,-17.07
63688,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-41.206,-41.21
63690,29411,20.0% de descuento en productos,1.0,SUC. UPTOWN (QRO),-51.552,-51.55
63691,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. LA CRUZ (QRO),2326.72413793,2326.7200000000003
63694,25611,NOKIA C30 2/64 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),2585.34482759,2585.34
63695,26050,ZTE L210 1/32 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),1723.27586207,1723.28
63698,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-34.31,-34.31
63701,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-51.552,-51.55
63703,29411,20.0% de descuento en productos,1.0,SUC. PLAZA MAYOR (LEON),-22.242,-22.24
63707,27156,XIAOMI REDMI-10C 4/64 GRIS,1.0,SUC. ALLENDE (QRO),3188.79310345,3188.79
63708,24934,MANOS LIBRES FLAT ROJO IPHONE,1.0,SUC. ALLENDE (QRO),111.20689655,111.21
63709,25648,GAR108 PLUGIN AUTO 1HORA 2PUERTOS GAR108 NEGRO,1.0,SUC. ALLENDE (QRO),59.48275862,59.48
63715,25964,XIAOMI MI-11-LITE 6/128 NEGRO,1.0,SUC. PLAZA MAYOR (LEON),6292.24,6292.24
63719,25976,XIAOMI POCO-M4-PRO 6/128 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),5171.55172414,5171.55
63721,29490,KODAK SEREN-D60LX 2/32 AZUL KIT,1.0,SUC. PLAZA PATIO (QRO),1378.44827586,1378.45
63722,29490,KODAK SEREN-D60LX 2/32 AZUL KIT,1.0,SUC. PLAZA PATIO (QRO),1378.44827586,1378.45
63724,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-13.62,-13.62
63729,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-18.62,-18.62
63730,29545,WIRED BUDS NOKIA 101 BLANCO,1.0,SUC. CORREGIDORA 2 (QRO),128.4482759,128.45
63732,29411,20.0% de descuento en productos,1.0,SUC. OBREGON (LEON),-51.552,-51.55
63742,26565,SAM A03S 4/64 AZUL KIT,1.0,SUC. LA VICTORIA (QRO),3447.4137931,3447.41
63749,29411,20.0% de descuento en productos,1.0,SUC. MADERO (QRO),-68.794,-68.79
63751,29411,20.0% de descuento en productos,1.0,SUC. MADERO (QRO),-42.932,-42.93
63752,25654,POP SOCKET ALUM MTL VARIOS COLORES,1.0,SUC. PARQUE (CELAYA),68.10344828,68.1
63756,29411,20.0% de descuento en productos,1.0,SUC. GALERIAS (QRO),-42.932,-42.93
63758,29410,99.99% de descuento en productos,1.0,SUC. GALERIAS (QRO),-42.932,-42.93
63762,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-68.62,-68.62
63765,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-22.242,-22.24
63767,29490,KODAK SEREN-D60LX 2/32 AZUL KIT,1.0,SUC. ALAMEDA (QRO),1378.44827586,1378.45
63771,24930,MANOS LIBRES FLAT BLANCO IPHONE,1.0,SUC. PARQUE (CELAYA),145.68965517,145.69
63774,26043,ZTE A31 1/32 GRIS,1.0,SUC. ALLENDE (QRO),1723.27586207,1723.28
63775,25808,SENWA 3G-S319T-FUSION X/X NEGRO KIT,1.0,SUC. GUERRERO (QRO),516.38,516.38
63776,27180,HUAWEI Y5P 2/32 VERDE,1.0,SUC. GUERRERO (QRO),2154.31034483,2154.31
63777,19511,BOCINA INAL-BT STELAU BOC061 NGO,1.0,SUC. LA CRUZ (QRO),257.75862069,257.76
63778,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. ALAMEDA (QRO),1378.44827586,1378.45
63787,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-51.552,-51.55
63793,29411,20.0% de descuento en productos,1.0,SUC. PLAZA MAYOR (LEON),-34.31,-34.31
63794,25683,"GAR094 POWER BANK 10,000 mAh 1HORA GAR094 NEGRO",1.0,SUC. CORREGIDORA 2 (QRO),257.75862069,257.76
63795,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 2 (QRO),-51.552,-51.55
63802,29411,20.0% de descuento en productos,1.0,SUC. HIDALGO 2 (CELAYA),-29.138,-29.14
63816,29411,20.0% de descuento en productos,1.0,SUC. OBREGON (LEON),-50.69,-50.69
63817,26728,XIAOMI REDMI-NOTE-11-PRO 6/128 GRIS,1.0,SUC. LA VICTORIA (QRO),6033.62,6033.62
63819,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),0.0,0.0
63822,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-11.896,-11.9
63824,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-29.138,-29.14
63825,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. MADERO (QRO),1378.44827586,1378.45
63829,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-13.62,-13.62
63831,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-29.138,-29.14
63832,19473,BLU TANK-MEGA X/X NEGRO/NARANJA,1.0,SUC. ALAMEDA (QRO),602.5862069,602.59
63835,24902,LANIX X750 1/32 NGO,1.0,SUC. ALAMEDA (QRO),1723.27586207,1723.28
63837,29411,20.0% de descuento en productos,1.0,SUC. URBAN (QRO),-68.794,-68.79
63840,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-44.484,-44.48
63842,29411,20.0% de descuento en productos,1.0,SUC. ALAMEDA (QRO),-46.38,-46.38
63846,29411,20.0% de descuento en productos,1.0,SUC. HIDALGO 2 (CELAYA),-10.0,-10.0
63852,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-51.552,-51.55
63861,29411,20.0% de descuento en productos,-1.0,SUC. LEON CENTRO (LEON),-51.552,51.55
63863,25646,PLUG-IN AUTO ECONOMICO 1HORA BLANCO,1.0,SUC. PARQUE (QRO),33.62068966,33.62
63869,29411,20.0% de descuento en productos,1.0,SUC. OBREGON (LEON),-25.69,-25.69
63870,19476,BLU Z4 X/X NEGRO/ROJO,1.0,SUC. HIDALGO (CELAYA),257.7586,257.76
63872,24930,MANOS LIBRES FLAT BLANCO IPHONE,1.0,SUC. HIDALGO (CELAYA),111.20689655,111.21
63879,25907,TECLADO GAMER ACTECK INSPIRE TS226,1.0,SUC. PARQUE (QRO),171.55172414,171.55
63888,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. HIDALGO (CELAYA),154.31034483,154.31
63891,24765,GAME PAD WIRELESS CONTROLLER,1.0,SUC. HIDALGO 2 (CELAYA),257.75862069,257.76
63893,19483,BLU Z5 X/X VERDE-LIMÓN,1.0,SUC. FIESTA (IRAPUATO),257.75862069,257.76
63894,19871,DOPPIO F1812 X/X NEGRO/ROJO KIT,1.0,SUC. ALAMEDA (QRO),430.17241379,430.17
63895,24890,LAMPARA LED504 COLORES VARIOS,1.0,SUC. LEON CENTRO (LEON),145.69,145.69
63896,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-29.138,-29.14
63902,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-23.794,-23.79
63905,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-34.31,-34.31
63911,19527,BOCINA MOREKA T23,1.0,SUC. ANDADOR (CELAYA),171.55172414,171.55
63920,19516,BOCINA KBOD OVALO KD-RAD-62 COLORES VAR,1.0,SUC. VIA ALTA SUR (LEON),257.75862069,257.76
63926,29411,20.0% de descuento en productos,1.0,SUC. FIESTA (IRAPUATO),-30.69,-30.69
63928,29411,20.0% de descuento en productos,1.0,SUC. VIA ALTA SUR (LEON),-77.414,-77.41
63931,25686,"MG130 POWER BANK 10,000 mAh 1HORA MG130 NEGRO",1.0,SUC. HIDALGO (CELAYA),257.75862069,257.76
63933,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (CELAYA),-84.31,-84.31
63936,19110,ADAPTADOR LIGHTNING A 3.5,1.0,SUC. VIA ALTA SUR (LEON),111.20689655,111.21
63938,29411,20.0% de descuento en productos,1.0,SUC. VIA ALTA SUR (LEON),-44.484,-44.48
63940,25938,WIRELESS CHARGER STAND SAMSUNG,1.0,SUC. LA VICTORIA (QRO),1723.2758,1723.28
63945,27299,SAM A13 4/128 NEGRO,1.0,SUC. ALLENDE (QRO),4309.48275862,4309.4800000000005
63956,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,-1.0,SUC. MADERO (QRO),1378.44827586,-1378.45
63960,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. MADERO (QRO),1378.44827586,1378.45
63961,19110,ADAPTADOR LIGHTNING A 3.5,1.0,SUC. GALERIAS (QRO),111.20689655,111.21
63962,29411,20.0% de descuento en productos,1.0,SUC. GALERIAS (QRO),-22.242,-22.24
63972,25700,"GAR103 POWER BANK 5,000 mAh 1HORA GAR103",1.0,SUC. VIA ALTA SUR (LEON),214.65517241,214.66
63974,24797,HISENSE U3 1/16 AZUL,1.0,SUC. ANDADOR (CELAYA),1119.82758621,1119.83
63986,29490,KODAK SEREN-D60LX 2/32 AZUL KIT,1.0,SUC. PARQUE (CELAYA),1378.44827586,1378.45
63998,25539,MOTO E6I 2/32 GRIS,1.0,SUC. LEON CENTRO (LEON),2412.931,2412.93
63999,24888,7A19LEDMV200TCW LAMPARA LED A19 7W 127V,1.0,SUC. LEON CENTRO (LEON),137.06896552,137.07
64001,24883,KODAK 3-G-KD50 1/32 NEGRO/AMARILLO KIT,1.0,SUC. CORREGIDORA 4 (QRO),1162.93103448,1162.93
64010,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-34.31,-34.31
64013,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),2326.72413793,2326.7200000000003
64015,27157,XIAOMI REDMI-10A 3/64 GRIS,1.0,SUC. PARQUE (CELAYA),2843.96551724,2843.9700000000003
64018,25611,NOKIA C30 2/64 GRIS,1.0,SUC. ALLENDE (QRO),2585.34482759,2585.34
64026,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (CELAYA),-29.138,-29.14
64028,19475,BLU Z4 X/X NEGRO/AZUL,1.0,SUC. LEON CENTRO (LEON),257.76,257.76
64034,29418,MOTO G22 4/128 AZUL KIT,1.0,SUC. PLAZA MAYOR (LEON),4240.51724138,4240.52
64045,26053,ZTE L8 1/32 NEGRO,1.0,SUC. ALLENDE (QRO),1292.24137931,1292.24
64046,19419,BATERIA SAM GRAND PRIME EB585157LU,1.0,SUC. ALLENDE (QRO),171.55,171.55
64049,29418,MOTO G22 4/128 AZUL KIT,1.0,SUC. PLAZA PATIO (QRO),4240.51724138,4240.52
64052,29411,20.0% de descuento en productos,1.0,SUC. LEON CENTRO (LEON),-29.138,-29.14
64054,29411,20.0% de descuento en productos,1.0,SUC. HIDALGO (CELAYA),-29.138,-29.14
64058,29490,KODAK SEREN-D60LX 2/32 AZUL KIT,1.0,SUC. HIDALGO (CELAYA),1378.44827586,1378.45
64060,29341,SAM A13 4/64 NEGRO,1.0,SUC. HIDALGO (CELAYA),3964.655172,3964.66
64064,25763,SAM A32 4/128 BCO,1.0,SUC. CORREGIDORA 3 (QRO),4999.13793103,4999.14
64070,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. ALLENDE (QRO),1378.44827586,1378.45
64080,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (CELAYA),3102.5862069,3102.59
64084,19501,BOC060 BOCINA CILINDRO 1HORA BOC060 NEGRO,1.0,SUC. ALLENDE (CELAYA),300.86206897,300.86
64092,25539,MOTO E6I 2/32 GRIS,1.0,SUC. ALLENDE (QRO),2412.931,2412.93
64096,29411,20.0% de descuento en productos,1.0,SUC. ANTEA (QRO),-86.206,-86.21000000000001
64097,24854,HUMIDIFICADOR C/LUZ LED CAFÉ-O JSQ288,1.0,SUC. URBAN (QRO),343.96551724,343.97
64102,29411,20.0% de descuento en productos,1.0,SUC. ALAMEDA (QRO),-42.932,-42.93
64103,26076,ROUTER TELCEL ZTE LTE-ROUTER-CPE-MF283U,1.0,SUC. ANTEA (QRO),1447.4137931,1447.41
64120,26271,BOCINA MOREKA M8,1.0,SUC. CONSTITUYENTES (QRO),214.65517241,214.66
64122,19477,BLU Z5 X/X AZUL,1.0,SUC. PARQUE (QRO),257.75862069,257.76
64124,29490,KODAK SEREN-D60LX 2/32 AZUL KIT,1.0,SUC. ALLENDE (QRO),1378.44827586,1378.45
64127,26002,XIAOMI REDMI-9A 2/32 VERDE,1.0,SUC. CORREGIDORA 3 (QRO),2326.72413793,2326.7200000000003
64139,29411,20.0% de descuento en productos,1.0,SUC. PLAZA MAYOR (LEON),-8.448,-8.45
64140,27301,BLU ZOEY-FLEX132 X/X DORADO,1.0,SUC. PLAZA PATIO (QRO),473.27586207,473.28
64142,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. BOULEVARES (QRO),1378.44827586,1378.45
64144,25606,NOKIA 110 4MB/4MB NEGRO,1.0,SUC. MADERO (QRO),430.17241379,430.17
64160,29411,20.0% de descuento en productos,1.0,SUC. ANTEA (QRO),-473.276,-473.28
64162,29489,KODAK SEREN-D60LX 2/32 NEGRO KIT,1.0,SUC. CONSTITUYENTES (QRO),1378.44827586,1378.45
64170,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (CELAYA),-20.518,-20.52
64172,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-34.31,-34.31
64176,24933,MANOS LIBRES FLAT NEGRO IPHONE,1.0,SUC. PLAZA PATIO (QRO),145.68965517,145.69
64177,29411,20.0% de descuento en productos,1.0,SUC. PLAZA PATIO (QRO),-29.138,-29.14
64181,26671,HONOR X8 6/128 PLATA,1.0,SUC. PLAZA PATIO (QRO),4568.10344828,4568.1
64183,19458,BLU J6-2020 1/32 CAFÉ,1.0,SUC. LA CRUZ (QRO),1637.06896552,1637.07
64191,19476,BLU Z4 X/X NEGRO/ROJO,1.0,SUC. LEON CENTRO (LEON),257.7586,257.76
64192,19483,BLU Z5 X/X VERDE-LIMÓN,1.0,SUC. LEON CENTRO (LEON),257.75862069,257.76
64193,25957,XIAOMI MI SMART BAND 6 NGO,1.0,SUC. CORREGIDORA 3 (QRO),775.0,775.0
64196,29490,KODAK SEREN-D60LX 2/32 AZUL KIT,1.0,SUC. CORREGIDORA 3 (QRO),1378.44827586,1378.45
64202,29411,20.0% de descuento en productos,1.0,SUC. ALLENDE (CELAYA),-29.138,-29.14
64207,25608,NOKIA C01-PLUS 1/32 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),1637.06896552,1637.07
64214,19474,BLU TANK-MEGA X/X NEGRO/VERDE,1.0,SUC. GUERRERO (QRO),602.5862069,602.59
64217,29411,20.0% de descuento en productos,1.0,SUC. MADERO (LEON),-53.104,-53.1
64219,29411,20.0% de descuento en productos,1.0,SUC. LA VICTORIA (QRO),-68.794,-68.79
64224,25605,NOKIA 106 4MB/4MB NEGRO,1.0,SUC. ALLENDE (QRO),430.17241379,430.17
64232,29411,20.0% de descuento en productos,1.0,SUC. CORREGIDORA 3 (QRO),-51.552,-51.55
64236,29411,20.0% de descuento en productos,1.0,SUC. MADERO (QRO),-42.932,-42.93
64245,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-34.31,-34.31
64251,29411,20.0% de descuento en productos,1.0,SUC. PARQUE (CELAYA),-30.688,-30.69
